id,lng,lat,name,cityname,province,count
367,112.190821,30.973341,荆门市掇刀区图书馆,荆门市,湖北省,1
368,112.207042,31.076249,东宝区图书馆,荆门市,湖北省,1
369,112.273653,31.714403,宜城市图书馆,襄阳市,湖北省,1
370,112.247093,30.310013,沙市区图书馆,荆州市,湖北省,1
371,114.489996,29.602415,通山县图书馆,咸宁市,湖北省,1
372,112.156689,32.043524,襄阳市图书馆芝士分馆,襄阳市,湖北省,1
373,111.628981,32.263763,谷城图书馆,襄阳市,湖北省,1
374,113.453747,30.360558,沙嘴街道图书馆,仙桃市,湖北省,1
375,112.57933,30.702055,沙洋县图书馆,荆门市,湖北省,1
376,115.674038,30.741188,英山县图书馆,黄冈市,湖北省,1
377,112.898875,30.420352,曹禺图书馆,潜江市,湖北省,1
378,109.500969,30.294483,湖北民族大学图书馆(老馆),恩施土家族苗族自治州,湖北省,1
379,115.555158,29.845896,武穴市图书馆,黄冈市,湖北省,1
380,113.365139,31.714495,曾都区图书馆,随州市,湖北省,1
381,109.727764,30.60251,建始县图书馆,恩施土家族苗族自治州,湖北省,1
382,109.133647,29.669089,图书馆,恩施土家族苗族自治州,湖北省,1
383,112.587775,31.166596,湖北省钟祥市图书馆,荆门市,湖北省,1
384,110.784887,32.622783,湖北医药学院图书馆,十堰市,湖北省,1
385,109.736645,32.321622,竹溪县图书馆,十堰市,湖北省,1
386,113.395941,31.68687,随州市图书馆最好的时光分馆,随州市,湖北省,1
387,112.247067,30.310022,荆州市少年儿童图书馆,荆州市,湖北省,1
388,112.102263,32.057085,襄阳市图书馆流动图书站,襄阳市,湖北省,1
389,111.258242,31.876966,保康图书馆,襄阳市,湖北省,1
390,110.235095,32.213878,竹山县图书馆,十堰市,湖北省,1
391,114.042992,29.543642,崇阳县图书馆,咸宁市,湖北省,1
392,113.298801,31.87118,随县图书馆,随州市,湖北省,1
393,111.315337,30.677088,宜昌市盲人图书室,宜昌市,湖北省,1
394,112.171318,30.332757,湖北中医药高等专科学校图书馆,荆州市,湖北省,1
395,110.787378,32.638432,绘本图书馆,十堰市,湖北省,1
396,111.784263,30.168522,杏花村社区图书馆,荆州市,湖北省,1
397,111.632531,32.259558,谷城劝学图书馆,襄阳市,湖北省,1
398,112.185958,30.351009,长江大学文理学院图书馆,荆州市,湖北省,1
399,112.205335,32.090345,田家炳图书馆,襄阳市,湖北省,1
400,110.033281,29.889992,鹤峰县图书馆,恩施土家族苗族自治州,湖北省,1
401,115.436759,30.247851,李时珍中医药图书馆,黄冈市,湖北省,1
402,112.596408,30.991555,钟祥市图书馆柴湖分馆,荆门市,湖北省,1
403,110.790464,32.663389,七里社区图书阅览室,十堰市,湖北省,1
404,110.743529,32.653656,东风技校图书馆,十堰市,湖北省,1
405,112.208533,30.35052,荆州市社会主义学院图书馆,荆州市,湖北省,1
406,111.931102,30.916843,当阳市第二图书馆,宜昌市,湖北省,1
407,110.354475,31.045234,巴东县图书馆信陵镇分馆,恩施土家族苗族自治州,湖北省,1
408,113.803521,29.865444,嘉鱼县图书馆(高铁岭镇分馆),咸宁市,湖北省,1
409,110.807707,32.841018,兴郧路社区图书阅览室,十堰市,湖北省,1
410,113.683608,29.909447,嘉鱼县图书馆陆溪镇分馆,咸宁市,湖北省,1
411,115.020926,31.190264,阅览室,黄冈市,湖北省,1
412,115.674088,30.741162,英山县数字图书馆,黄冈市,湖北省,1
413,113.375949,30.241451,仙桃市图书馆张沟镇分馆,仙桃市,湖北省,1
414,113.308321,30.37715,仙桃市图书馆胡场分馆,仙桃市,湖北省,1
415,115.374052,30.754737,罗田理工中等专业学校图书馆,黄冈市,湖北省,1
416,113.880584,29.709601,赤壁市实验中学-赤壁图书馆分馆,咸宁市,湖北省,1
417,114.669857,29.6559,通山县大畈中心图书馆,咸宁市,湖北省,1
418,114.489995,29.602442,湖北省廉政文化图书馆通山分馆,咸宁市,湖北省,1
419,115.391677,30.989791,罗田县图书馆河铺镇分馆,黄冈市,湖北省,1
420,114.132949,31.558979,大悟县图书馆龙门分馆,孝感市,湖北省,1
421,114.687696,29.523303,通山县图书馆九宫山镇分馆,咸宁市,湖北省,1
422,115.625726,30.58777,电子阅览室,黄冈市,湖北省,1
423,113.722538,29.562909,赤壁市图书馆赵李桥分馆,咸宁市,湖北省,1
424,113.832598,31.617432,原图书馆,随州市,湖北省,1
425,112.898982,30.407111,潜江市图书馆红庙社区分馆,潜江市,湖北省,1
426,115.593687,29.871888,武穴新图书馆,黄冈市,湖北省,1
427,113.842438,29.324431,崇阳县图书馆肖岭分馆,咸宁市,湖北省,1
428,112.773001,30.505242,潜江市图书馆王场分馆,潜江市,湖北省,1
429,113.986152,29.211756,通城县图书馆塘湖镇分馆,咸宁市,湖北省,1
430,113.842278,29.180357,黄鹤村退役军人服务站阅览室,咸宁市,湖北省,1
431,112.711431,30.230918,潜江市图书馆龙湾分馆,潜江市,湖北省,1
432,112.8924,29.814778,监利市图书馆,荆州市,湖北省,1
433,112.671536,30.865164,钟祥市图书馆旧口分馆,荆门市,湖北省,1
434,112.874427,31.359803,钟祥市图书馆客店分馆,荆门市,湖北省,1
435,115.91554,29.882626,图书阅览室,黄冈市,湖北省,1
436,112.639658,30.061708,沙岗文化站图书阅览室,荆州市,湖北省,1
437,112.528419,30.284429,运粮湖管理区公共图书馆,潜江市,湖北省,1
438,112.607165,29.965374,图书阅览室,荆州市,湖北省,1
439,112.473654,30.504072,沙洋县图书馆毛李镇分馆,荆门市,湖北省,1
440,112.479434,30.272324,图书阅览室,荆州市,湖北省,1
441,112.506781,30.980374,钟祥市图书馆石牌分馆,荆门市,湖北省,1
442,112.449562,30.08087,江陵县熊河镇图书阁览室,荆州市,湖北省,1
443,112.630324,29.689098,公益图书馆,荆州市,湖北省,1
444,112.439039,31.10316,钟祥市冷水镇共兴村图书室,荆门市,湖北省,1
445,112.411272,30.036429,国创集团图书馆,荆州市,湖北省,1
446,112.531496,29.714646,石首市图书馆东升分馆,荆州市,湖北省,1
447,112.294845,30.904359,荆门市麻城镇文化站图书室,荆门市,湖北省,1
448,112.18196,30.935203,前沿图书馆,荆门市,湖北省,1
449,112.28437,31.277898,钟祥市图书馆双河分馆,荆门市,湖北省,1
450,112.182144,31.008433,荆门市图书馆新馆,荆门市,湖北省,1
451,112.221857,31.150376,天津市少年儿童图书馆(东宝分馆),荆门市,湖北省,1
452,112.315998,31.429476,钟祥市图书馆胡集分馆,荆门市,湖北省,1
453,112.077173,30.364832,荆州学院图书馆,荆州市,湖北省,1
454,112.732225,32.132681,荆楚少儿图书馆枣阳市分馆,襄阳市,湖北省,1
455,111.93117,30.916728,淯溪图书馆,宜昌市,湖北省,1
456,111.787506,30.830184,城市书房(香榭三路店),宜昌市,湖北省,1
457,111.596999,30.520699,安福寺图书馆,宜昌市,湖北省,1
458,111.637116,31.067606,图书馆,宜昌市,湖北省,1
459,112.184916,32.054085,道安图书馆,襄阳市,湖北省,1
460,112.132277,32.011078,襄城区图书馆,襄阳市,湖北省,1
461,112.130788,32.011339,檀溪新居图书馆,襄阳市,湖北省,1
462,112.107513,31.998817,湖北文理学院图书馆襄城区分馆,襄阳市,湖北省,1
463,112.141041,32.047267,电子图书阅览室,襄阳市,湖北省,1
464,112.14444,32.051198,病案图书室,襄阳市,湖北省,1
465,112.124736,32.039615,樊城区退役军人服务中心图书流动站,襄阳市,湖北省,1
466,112.081682,32.005613,襄阳职业技术学院图书馆,襄阳市,湖北省,1
467,112.042169,31.998943,湖北文理学院-报刊阅览室,襄阳市,湖北省,1
468,111.428775,30.669836,三峡旅游职业技术学院图书馆,宜昌市,湖北省,1
469,111.333602,30.668801,宜昌市图书馆合益路社区分馆,宜昌市,湖北省,1
470,111.319056,30.727611,云锦电子阅览室,宜昌市,湖北省,1
471,111.313091,30.69215,湖北三峡职业技术学院图书馆,宜昌市,湖北省,1
472,111.282938,30.712938,宜昌市图书馆西陵区土街头社区分馆,宜昌市,湖北省,1
473,111.505285,31.654725,图书室,襄阳市,湖北省,1
474,111.210898,31.107674,夷陵区图书馆雾渡河分馆,宜昌市,湖北省,1
475,111.678435,32.10815,劝学图书馆,襄阳市,湖北省,1
476,111.04815,30.15177,柏年图书室,宜昌市,湖北省,1
477,111.682444,32.337987,老河口图书馆,襄阳市,湖北省,1
478,110.971757,30.822924,神奇世界儿童图书借阅馆,宜昌市,湖北省,1
479,111.258172,31.877097,襄阳市图书馆第五分馆,襄阳市,湖北省,1
480,111.227138,31.821537,保康县图书馆朱家厂村阅览室,襄阳市,湖北省,1
481,111.532601,32.547562,清源图书馆,十堰市,湖北省,1
482,111.492971,32.526033,丹江口市图书馆,十堰市,湖北省,1
483,110.738565,32.057713,房县图书馆,十堰市,湖北省,1
484,110.29919,30.452209,琦圣图书馆,恩施土家族苗族自治州,湖北省,1
485,110.80656,32.658559,十堰图书馆(传媒大厦分馆),十堰市,湖北省,1
486,110.439073,32.134025,阅览室,十堰市,湖北省,1
487,110.736788,32.651709,十堰市张湾区图书馆,十堰市,湖北省,1
488,110.679502,32.645434,花果园社区图书阅览室,十堰市,湖北省,1
489,110.636227,32.627313,零夕图书馆,十堰市,湖北省,1
490,110.374135,32.901993,观音村图书室(农家书屋),十堰市,湖北省,1
491,109.511438,30.292353,湖北恩施学院图书馆,恩施土家族苗族自治州,湖北省,1
492,109.473591,30.294916,城市书房(市府路店),恩施土家族苗族自治州,湖北省,1
493,109.451068,30.27401,高桥坝村图书阅览室,恩施土家族苗族自治州,湖北省,1
494,109.490304,29.985059,宣恩县图书馆,恩施土家族苗族自治州,湖北省,1
495,109.428996,30.268232,童阅汇儿童阅读中心,恩施土家族苗族自治州,湖北省,1
496,109.73737,32.320171,竹溪县图书馆,十堰市,湖北省,1
497,109.413711,29.499934,来凤县图书馆,恩施土家族苗族自治州,湖北省,1
498,109.409103,29.501854,来凤县图书馆流动服务点,恩施土家族苗族自治州,湖北省,1
499,109.331005,29.572634,来凤县图书馆三胡乡分馆,恩施土家族苗族自治州,湖北省,1
500,110.046021,33.155607,爱家乡图书馆,十堰市,湖北省,1
501,108.833045,30.265677,阅览室,恩施土家族苗族自治州,湖北省,1
502,108.947736,29.523459,杨中小图书馆,恩施土家族苗族自治州,湖北省,1
503,108.795527,30.424694,利川市图书馆南坪乡分馆,恩施土家族苗族自治州,湖北省,1
504,108.709647,30.2671,利川市图书馆江营镇分馆,恩施土家族苗族自治州,湖北省,1
